Visit Date,temp,humidity,precip,windspeed,uvindex,number
2021-04-07,59.1,54.4,0.001,11.2,5,1.0
2021-04-08,57.3,63.5,0.009,8.9,2,1.0
2021-04-09,57.9,56.8,0.0,11.2,10,2.0
2021-04-10,57.9,68.2,0.0,13.4,9,1.0
2021-04-11,61.5,92.7,0.52,7.1,1,0.0
2021-04-12,64.0,95.2,0.948,8.9,3,0.0
2021-04-13,61.4,79.6,0.008,9.3,3,3.0
2021-04-14,55.5,74.6,0.287,6.7,7,1.0
2021-04-15,55.7,76.7,0.007,11.2,4,0.0
2021-04-16,64.1,71.0,0.01,11.2,9,0.0
2021-04-17,63.9,69.8,0.012,17.2,9,1.0
2021-04-18,58.8,52.5,0.0,13.3,9,5.0
2021-04-19,61.6,58.1,0.0,13.4,10,2.0
2021-04-20,64.4,63.6,0.0,17.6,9,2.0
2021-04-21,68.6,71.2,0.001,17.9,8,4.0
2021-04-22,69.3,83.0,0.143,15.7,4,1.0
2021-04-23,68.8,86.3,0.051,8.9,3,0.0
2021-04-24,67.2,86.5,0.01,6.7,7,0.0
2021-04-25,67.5,81.5,0.003,8.9,7,0.0
2021-04-26,67.2,72.0,0.0,13.4,9,1.0
2021-04-27,64.2,87.4,0.245,8.9,2,2.0
2021-04-28,66.9,82.7,0.01,8.9,5,3.0
2021-04-29,72.1,57.9,0.004,11.2,10,0.0
2021-04-30,78.0,41.7,0.0,18.1,10,2.0
2021-05-01,73.2,48.0,0.147,17.9,10,0.0
2021-05-02,66.6,65.3,0.0,11.2,9,0.0
2021-05-03,69.9,68.3,0.0,26.2,9,0.0
2021-05-04,72.0,87.9,0.61,13.4,4,0.0
2021-05-05,68.3,54.9,0.019,13.4,10,1.0
2021-05-06,68.2,53.6,0.004,13.4,9,1.0
2021-05-07,76.7,63.6,0.044,11.2,8,0.0
2021-05-08,78.0,69.6,0.0,11.2,5,0.0
2021-05-09,79.7,64.0,0.0,11.2,9,1.0
2021-05-10,80.5,68.6,0.0,11.2,9,4.0
2021-05-11,74.3,85.5,0.921,31.3,3,1.0
2021-05-12,74.5,83.5,0.281,8.9,6,4.0
2021-05-13,74.7,86.9,0.622,8.9,6,6.0
2021-05-14,80.6,83.3,0.035,11.2,6,0.0
2021-05-15,83.7,77.7,0.09,13.4,8,0.0
2021-05-16,81.7,75.6,0.598,15.5,9,7.0
2021-05-17,66.7,85.0,0.38,13.4,2,11.0
2021-05-18,67.4,83.8,0.498,6.7,5,5.0
2021-05-19,66.1,91.8,0.7,8.9,2,4.0
2021-05-20,69.5,87.0,0.281,13.4,4,2.0
2021-05-21,68.2,85.8,0.275,8.9,5,3.0
2021-05-22,68.1,81.8,0.193,13.4,5,0.0
2021-05-23,67.7,92.4,0.467,8.9,2,0.0
2021-05-24,72.6,72.4,0.026,11.2,8,1.0
2021-05-25,78.0,65.2,0.0,11.2,9,1.0
2021-05-26,73.8,78.7,1.145,13.4,6,0.0
2021-05-27,76.1,81.3,0.64,11.2,7,1.0
2021-05-28,78.6,71.2,0.0,8.9,7,2.0
2021-05-29,76.9,67.6,0.016,15.7,7,3.0
2021-05-30,76.6,71.7,0.0,11.2,8,3.0
2021-05-31,76.1,67.7,0.0,15.6,9,8.0
2021-06-01,73.1,87.9,0.249,11.2,5,1.0
2021-06-02,75.5,93.2,0.617,4.7,4,1.0
2021-06-03,78.1,90.1,0.372,13.4,7,2.0
2021-06-04,67.1,88.2,0.374,8.8,1,2.0
2021-06-05,74.1,72.5,0.0,11.1,10,2.0
2021-06-06,76.2,65.1,0.0,11.2,10,2.0
2021-06-07,75.3,71.3,0.0,13.4,9,5.0
2021-06-08,80.2,77.6,0.002,11.1,5,0.0
2021-06-09,82.5,78.2,0.036,17.9,6,4.0
2021-06-10,81.7,84.6,0.28,13.4,5,2.0
2021-06-11,81.4,84.8,0.016,11.2,3,2.0
2021-06-12,80.7,87.4,0.485,11.1,4,0.0
2021-06-13,77.8,93.2,0.96,8.9,3,3.0
2021-06-14,80.7,88.5,0.002,4.5,6,1.0
2021-06-15,86.1,77.6,0.024,11.2,5,2.0
2021-06-16,82.5,83.7,0.294,11.2,5,0.0
2021-06-17,81.4,87.9,0.007,6.7,6,1.0
2021-06-18,80.4,91.7,0.159,8.9,3,0.0
2021-06-19,72.8,95.1,0.389,11.2,1,2.0
2021-06-20,71.1,94.9,1.868,8.9,1,1.0
2021-06-21,75.7,77.6,0.001,6.9,8,2.0
2021-06-22,76.3,78.2,0.0,8.9,7,1.0
2021-06-23,77.1,66.5,0.0,11.2,10,0.0
2021-06-24,79.0,73.8,0.0,13.4,9,1.0
2021-06-25,80.0,76.4,0.0,13.4,9,0.0
2021-06-26,80.2,87.1,0.407,8.9,2,3.0
2021-06-27,78.5,94.8,1.389,8.9,2,0.0
2021-06-28,80.1,87.3,0.182,11.0,4,4.0
2021-06-29,80.6,80.4,0.056,11.2,6,11.0
2021-06-30,77.6,88.6,0.045,8.9,2,16.0
2021-07-01,78.7,86.7,0.032,6.7,5,4.0
2021-07-02,80.1,94.3,0.523,8.9,2,1.0
2021-07-03,84.2,84.7,0.715,11.2,8,1.0
2021-07-04,84.3,85.1,0.27,11.2,7,0.0
2021-07-05,87.5,68.5,0.0,17.9,9,0.0
2021-07-06,87.1,70.8,0.004,17.9,8,1.0
2021-07-07,89.8,71.0,0.504,11.2,9,1.0
2021-07-08,88.5,72.1,0.99,13.4,8,1.0
2021-07-09,83.4,79.5,0.062,11.2,6,0.0
2021-07-10,81.9,85.7,0.909,15.3,6,2.0
2021-07-11,88.0,78.1,0.0,11.2,9,7.0
2021-07-12,89.3,73.1,0.0,13.4,9,12.0
2021-07-13,88.2,71.2,0.0,13.4,8,16.0
2021-07-14,88.5,69.0,0.0,15.7,9,0.0
2021-07-15,88.4,67.5,0.296,15.7,9,0.0
2021-07-16,86.7,71.5,0.012,13.4,8,0.0
2021-07-17,84.7,74.7,0.004,15.7,7,2.0
2021-07-18,83.0,75.3,0.004,13.4,7,3.0
2021-07-19,84.8,75.3,0.028,15.7,8,5.0
2021-07-20,85.7,75.4,0.019,17.9,7,7.0
2021-07-21,85.2,70.4,0.012,11.2,9,2.0
2021-07-22,83.0,80.8,0.277,13.4,5,20.0
2021-07-23,80.0,88.2,1.215,11.2,4,7.0
2021-07-24,79.6,92.7,2.143,19.3,3,3.0
2021-07-25,78.6,94.0,4.011,29.1,1,6.0
2021-07-26,78.3,93.3,5.874,15.7,2,22.0
2021-07-27,80.8,91.9,0.88,11.2,4,5.0
2021-07-28,83.3,87.6,0.439,15.4,5,3.0
2021-07-29,85.0,82.7,0.21,14.1,8,0.0
2021-07-30,85.9,78.2,0.171,8.9,7,1.0
2021-07-31,83.5,85.7,0.365,13.3,7,2.0
2021-08-01,82.4,88.5,0.099,4.5,5,0.0
2021-08-02,83.7,86.2,0.007,11.2,6,0.0
2021-08-03,83.5,87.0,0.177,11.2,7,2.0
2021-08-04,83.8,83.8,0.096,17.7,5,4.0
2021-08-05,84.0,80.1,0.324,13.2,6,0.0
2021-08-06,84.3,78.7,0.022,15.7,7,7.0
2021-08-07,84.0,76.0,0.024,11.2,7,0.0
2021-08-08,85.5,72.0,0.0,15.5,7,0.0
2021-08-09,84.6,75.7,0.077,11.2,8,1.0
2021-08-10,83.3,88.5,1.667,11.2,5,3.0
2021-08-11,81.7,90.1,1.024,8.9,4,11.0
2021-08-12,82.1,90.7,0.363,8.9,5,0.0
2021-08-13,80.6,92.2,0.873,8.9,3,3.0
2021-08-14,78.3,94.0,0.294,8.9,1,2.0
2021-08-15,79.9,92.3,1.866,8.9,3,5.0
2021-08-16,79.6,95.8,1.406,4.5,4,3.0
2021-08-17,80.1,87.3,1.132,11.1,5,3.0
2021-08-18,81.0,77.4,0.004,8.9,9,7.0
2021-08-19,82.2,74.5,0.028,11.2,9,0.0
2021-08-20,83.2,81.4,0.091,11.2,8,2.0
2021-08-21,84.3,81.6,0.273,13.4,2,0.0
2021-08-22,83.3,83.9,0.266,13.4,7,5.0
2021-08-23,86.4,78.9,0.024,11.2,6,17.0
2021-08-24,88.1,73.9,0.15,11.2,7,1.0
2021-08-25,85.1,79.7,0.458,13.3,6,5.0
2021-08-26,85.9,78.1,0.016,13.4,8,0.0
2021-08-27,86.8,69.3,0.0,13.4,9,1.0
2021-08-28,86.3,71.6,0.008,11.2,8,3.0
2021-08-29,87.0,72.2,0.008,13.4,8,4.0
2021-08-30,86.2,71.0,0.0,13.4,9,6.0
2021-08-31,86.7,70.9,0.0,15.7,8,4.0
2021-09-01,87.5,69.3,0.0,11.2,8,0.0
2021-09-02,85.4,74.7,0.327,20.1,8,3.0
2021-09-03,82.8,81.5,0.228,15.3,6,4.0
2021-09-04,84.3,76.2,0.001,13.4,8,5.0
2021-09-05,85.8,73.0,0.0,13.4,7,4.0
2021-09-06,83.8,84.1,0.181,11.0,8,7.0
2021-09-07,79.7,82.2,0.128,11.2,5,2.0
2021-09-08,76.3,91.0,0.121,6.7,2,7.0
2021-09-09,81.0,85.3,0.112,13.3,5,5.0
2021-09-10,84.1,76.7,0.005,11.2,9,0.0
2021-09-11,82.5,85.7,0.002,11.2,5,1.0
2021-09-12,78.7,87.5,0.659,11.2,1,3.0
2021-09-13,76.8,94.5,5.197,22.4,2,1.0
2021-09-14,77.1,87.1,3.096,22.2,1,1.0
2021-09-15,76.3,83.9,0.762,20.1,3,0.0
2021-09-16,75.5,87.9,0.173,13.4,5,0.0
2021-09-17,77.1,73.7,0.0,11.2,8,0.0
2021-09-18,76.0,75.3,0.0,8.9,7,0.0
2021-09-19,81.0,77.4,0.0,11.2,7,0.0
2021-09-20,85.3,72.4,0.023,13.4,8,1.0
2021-09-21,82.0,66.1,0.086,8.9,8,0.0
2021-09-22,81.0,63.9,0.0,8.9,9,1.0
2021-09-23,80.4,64.9,0.0,13.4,9,0.0
2021-09-24,77.8,69.7,0.0,13.4,8,0.0
2021-09-25,76.9,74.4,0.0,13.4,8,5.0
2021-09-26,77.2,72.0,0.0,11.2,8,2.0
2021-09-27,79.2,76.1,0.008,11.2,6,2.0
2021-09-28,80.7,76.1,0.0,8.9,8,8.0
2021-09-29,82.8,70.8,0.063,11.2,8,0.0
2021-09-30,78.6,71.4,0.008,11.2,6,9.0
2021-10-01,77.0,70.0,0.0,6.7,8,0.0
2021-10-02,78.5,73.3,0.0,13.4,8,2.0
2021-10-03,79.0,70.3,0.0,15.7,8,0.0
2021-10-04,80.7,74.6,0.016,15.7,6,0.0
2021-10-05,80.1,69.6,0.004,13.3,8,3.0
2021-10-06,79.2,80.6,0.177,15.7,5,2.0
2021-10-07,79.1,81.9,0.561,13.4,5,3.0
2021-10-08,77.0,88.3,0.478,13.3,4,3.0
2021-10-09,79.3,84.6,0.002,15.7,7,1.0
2021-10-10,78.7,90.7,0.34,8.9,6,3.0
2021-10-11,73.1,92.5,0.189,13.4,5,3.0
2021-10-12,69.1,95.3,0.535,11.2,2,1.0
2021-10-13,71.9,98.0,0.792,4.5,2,1.0
2021-10-14,78.0,88.5,0.393,11.2,5,0.0
2021-10-15,77.7,85.9,0.369,13.4,5,0.0
2021-10-16,65.5,89.1,0.777,15.7,1,0.0
2021-10-17,60.1,66.5,0.013,13.4,4,2.0
2021-10-18,61.2,75.2,0.049,8.9,4,3.0
2021-10-19,63.1,70.7,0.022,11.2,6,10.0
2021-10-20,58.3,87.4,0.862,11.2,1,4.0
2021-10-21,56.2,83.8,0.558,13.3,1,3.0
2021-10-22,59.6,68.5,0.0,13.4,6,2.0
2021-10-23,63.9,62.7,0.0,11.2,6,1.0
2021-10-24,64.2,69.7,0.0,8.9,3,2.0
2021-10-25,61.0,79.9,0.016,8.9,4,3.0
2021-10-26,63.2,78.3,0.004,4.5,5,3.0
2021-10-27,63.0,77.6,0.0,8.9,6,0.0
2021-10-28,63.0,70.8,0.0,8.9,7,2.0
2021-10-29,65.2,72.8,0.0,6.7,6,0.0
2021-10-30,63.8,74.0,0.004,11.2,6,0.0
2021-10-31,63.4,78.5,0.004,6.7,5,1.0
2021-11-01,65.1,76.9,0.0,8.9,6,2.0
2021-11-02,64.3,81.5,0.009,8.8,3,0.0
2021-11-03,63.0,78.2,0.004,6.7,2,0.0
2021-11-04,62.7,86.4,0.026,11.2,4,1.0
2021-11-05,66.4,94.5,0.622,6.7,1,0.0
2021-11-06,67.3,93.1,0.104,11.2,2,1.0
2021-11-07,63.4,92.9,0.761,20.1,4,1.0
2021-11-08,46.3,57.3,0.072,22.2,7,2.0
2021-11-09,48.0,54.2,0.0,13.4,7,1.0
2021-11-10,51.9,59.1,0.0,21.2,7,3.0
2021-11-11,52.3,63.7,0.0,13.4,7,1.0
2021-11-12,55.6,51.5,0.0,11.2,7,0.0
2021-11-13,54.1,65.0,0.004,11.0,3,0.0
2021-11-14,55.5,67.4,0.0,6.7,7,1.0
2021-11-15,55.7,68.0,0.0,8.9,7,4.0
2021-11-16,57.6,76.1,0.0,4.5,4,3.0
2021-11-17,57.1,88.9,0.378,6.7,3,0.0
2021-11-18,57.4,91.9,0.257,6.6,3,0.0
2021-11-19,61.2,83.4,0.0,6.7,4,0.0
2021-11-20,59.7,82.9,0.0,8.9,5,4.0
2021-11-21,60.6,88.6,0.591,13.4,3,2.0
2021-11-22,50.2,61.2,0.545,20.1,3,4.0
2021-11-23,43.6,53.6,0.0,13.4,6,2.0
2021-11-24,45.8,64.5,0.0,4.5,7,0.0
2021-11-25,50.2,64.7,0.0,4.5,6,1.0
2021-11-26,51.8,70.3,0.0,8.9,6,0.0
2021-11-27,54.7,71.4,0.0,8.9,5,0.0
2021-11-28,58.3,80.0,0.038,11.2,2,0.0
2021-11-29,59.3,98.2,0.251,6.7,2,2.0
2021-11-30,53.7,66.0,0.074,26.8,5,1.0
2021-12-01,44.8,51.3,0.0,13.4,6,0.0
2021-12-02,43.9,60.7,0.0,6.7,6,0.0
2021-12-03,45.9,61.5,0.0,15.7,6,0.0
2021-12-04,46.9,66.5,0.0,6.7,6,3.0
2021-12-05,49.8,74.2,0.0,8.9,6,1.0
2021-12-06,51.6,77.9,0.0,6.7,6,3.0
2021-12-07,50.6,77.1,0.0,8.9,5,0.0
2021-12-08,54.1,77.5,0.0,6.7,3,0.0
2021-12-09,56.1,77.2,0.004,6.7,5,0.0
2021-12-10,52.3,78.9,0.0,8.9,6,0.0
2021-12-11,52.7,81.3,0.0,6.7,5,1.0
2021-12-12,51.9,84.0,0.002,11.1,2,2.0
2021-12-13,48.6,63.6,0.0,11.2,6,2.0
2021-12-14,46.5,77.5,0.0,6.7,3,1.0
2021-12-15,55.9,80.9,0.026,8.8,3,1.0
2021-12-16,56.6,93.0,0.582,11.2,1,1.0
2021-12-17,49.6,59.5,0.007,17.6,6,0.0
2021-12-18,39.7,52.0,0.0,11.2,6,0.0
2021-12-19,41.9,61.5,0.0,8.9,6,2.0
2021-12-20,47.8,61.3,0.0,4.5,6,3.0
2021-12-21,51.7,80.7,0.019,4.5,2,0.0
2021-12-22,48.4,73.8,0.0,8.9,6,0.0
2021-12-23,52.6,76.5,0.0,8.9,5,0.0
2021-12-24,55.9,80.1,0.005,15.7,5,1.0
2021-12-25,41.4,71.9,0.028,13.4,2,0.0
2021-12-26,34.9,52.4,0.0,20.1,5,3.0
2021-12-27,34.7,40.0,0.0,11.2,6,2.0
2021-12-28,37.1,69.1,0.019,4.5,2,4.0
2021-12-29,46.1,54.1,0.0,11.2,6,4.0
2021-12-30,43.3,41.1,0.0,13.4,6,2.0
2021-12-31,41.4,60.5,0.0,8.9,6,0.0
2022-01-01,41.2,81.6,0.0,4.5,2,0.0
2022-01-02,44.2,73.0,0.0,8.9,6,0.0
2022-01-03,44.3,72.2,0.0,4.5,6,1.0
2022-01-04,48.3,75.3,0.0,11.2,6,1.0
2022-01-05,54.1,78.5,0.064,13.4,3,1.0
2022-01-06,47.2,73.4,0.05,11.2,2,1.0
2022-01-07,46.3,67.7,0.0,8.9,4,0.0
2022-01-08,47.0,71.9,0.0,6.7,4,2.0
2022-01-09,43.6,84.2,0.09,8.9,3,0.0
2022-01-10,44.2,79.8,0.031,15.5,4,3.0
2022-01-11,41.9,58.1,0.077,17.9,6,3.0
2022-01-12,37.6,66.3,0.0,6.7,6,1.0
2022-01-13,37.0,73.2,0.0,15.7,2,0.0
2022-01-14,37.6,72.6,0.002,6.7,6,0.0
2022-01-15,45.4,68.9,0.0,8.9,6,2.0
2022-01-16,47.0,73.6,0.007,6.7,3,2.0
2022-01-17,47.5,78.9,0.062,6.6,2,1.0
2022-01-18,48.2,76.2,0.0,6.7,5,0.0
2022-01-19,47.9,78.8,0.0,8.9,6,0.0
2022-01-20,45.9,76.4,0.0,11.2,3,0.0
2022-01-21,46.9,69.0,0.004,6.7,3,0.0
2022-01-22,48.6,90.4,0.678,4.5,1,1.0
2022-01-23,51.7,96.8,0.528,11.2,1,3.0
2022-01-24,47.2,90.4,0.121,6.8,1,6.0
2022-01-25,45.8,78.7,0.023,6.7,2,1.0
2022-01-26,45.2,95.9,0.3,4.5,1,4.0
2022-01-27,46.9,96.7,0.285,9.0,1,4.0
2022-01-28,41.2,92.8,0.357,8.9,1,3.0
2022-01-29,38.0,91.9,0.306,8.9,1,1.0
2022-01-30,37.2,85.1,0.189,13.4,3,0.0
2022-01-31,38.8,74.7,0.008,6.7,7,5.0
2022-02-01,41.1,81.7,0.097,8.9,3,0.0
2022-02-02,39.4,94.0,0.402,11.2,1,0.0
2022-02-03,40.5,92.3,0.184,8.9,2,1.0
2022-02-04,42.3,73.9,0.012,8.9,5,1.0
2022-02-05,39.5,73.9,0.0,11.2,6,0.0
2022-02-06,38.8,70.9,0.004,6.7,6,1.0
2022-02-07,41.1,94.8,0.729,8.9,1,4.0
2022-02-08,42.7,82.7,0.01,11.2,4,1.0
2022-02-09,42.8,88.2,0.157,6.7,1,0.0
2022-02-10,41.4,90.4,0.014,6.7,3,0.0
2022-02-11,43.0,97.2,0.431,4.4,1,0.0
2022-02-12,45.9,93.0,0.027,8.9,1,0.0
2022-02-13,45.4,89.8,0.34,6.7,1,5.0
2022-02-14,46.5,68.8,0.01,13.4,8,2.0
2022-02-15,43.6,79.7,0.008,8.9,4,3.0
2022-02-16,45.3,75.9,0.0,8.9,3,2.0
2022-02-17,40.9,84.2,0.606,8.9,2,0.0
2022-02-18,41.4,94.4,0.477,8.9,1,0.0
2022-02-19,40.2,81.3,0.11,11.2,2,0.0
2022-02-20,37.3,51.6,0.0,13.4,5,2.0
2022-02-21,40.6,53.6,0.004,8.9,8,5.0
2022-02-22,41.1,67.4,0.085,6.7,2,5.0
2022-02-23,38.9,76.0,0.366,11.2,3,1.0
2022-02-24,38.6,69.5,0.0,8.9,7,6.0
2022-02-25,42.3,71.1,0.0,15.3,8,7.0
2022-02-26,50.0,68.4,0.0,8.9,8,0.0
2022-02-27,50.7,71.8,0.0,13.4,8,4.0
2022-02-28,60.8,69.1,0.0,13.4,7,13.0
2022-03-01,59.3,71.7,0.002,17.6,6,2.0
2022-03-02,51.3,71.9,0.117,8.9,8,1.0
2022-03-03,53.9,70.1,0.0,11.2,7,0.0
2022-03-04,57.2,85.4,0.749,8.9,6,0.0
2022-03-05,54.2,76.1,0.0,13.4,7,1.0
2022-03-06,48.5,63.7,0.051,6.7,3,0.0
2022-03-07,45.4,81.6,0.175,11.2,6,2.0
2022-03-08,51.1,59.7,0.0,8.9,9,3.0
2022-03-09,55.8,57.9,0.148,13.4,9,0.0
2022-03-10,62.2,70.0,0.296,15.5,6,2.0
2022-03-11,66.5,69.1,0.296,11.0,8,2.0
2022-03-12,69.0,73.3,0.0,20.1,8,0.0
2022-03-13,73.2,66.2,0.076,13.4,7,5.0
2022-03-14,69.8,73.3,0.13,17.2,8,3.0
2022-03-15,62.6,69.8,0.025,13.3,8,0.0
2022-03-16,69.6,72.3,0.0,17.7,8,0.0
2022-03-17,66.1,87.8,0.775,24.6,4,1.0
2022-03-18,51.4,79.4,0.015,17.9,6,0.0
2022-03-19,53.2,81.6,0.008,8.9,3,0.0
2022-03-20,49.2,88.5,0.102,11.2,1,0.0
2022-03-21,50.3,95.9,1.467,13.4,1,4.0
2022-03-22,47.6,93.2,0.871,8.9,1,5.0
2022-03-23,51.2,68.6,0.02,8.9,6,1.0
2022-03-24,55.2,70.4,0.0,17.9,9,2.0
2022-03-25,64.4,91.2,1.748,15.3,3,0.0
2022-03-26,59.7,78.4,0.241,18.1,6,2.0
2022-03-27,55.9,69.7,0.011,8.8,4,4.0
2022-03-28,53.0,80.6,0.023,6.7,6,1.0
2022-03-29,56.7,74.4,0.0,13.4,9,0.0
2022-03-30,63.7,84.3,0.061,8.9,6,0.0
2022-03-31,55.2,87.3,0.334,11.3,2,8.0
2022-04-01,52.1,61.4,0.046,11.2,3,0.0
2022-04-02,50.7,62.3,0.0,8.9,8,1.0
2022-04-03,50.7,64.3,0.0,8.9,10,1.0
2022-04-04,53.6,62.3,0.0,11.2,9,0.0
2022-04-05,59.4,58.9,0.0,8.9,5,2.0
2022-04-06,63.4,61.3,0.0,11.2,9,0.0
2022-04-07,65.9,55.3,0.0,8.9,9,0.0
2022-04-08,66.8,51.7,0.0,13.4,10,0.0
2022-04-09,68.4,50.7,0.0,15.5,10,0.0
2022-04-10,71.4,69.7,0.008,13.4,9,0.0
2022-04-11,75.6,63.3,0.0,8.9,9,1.0
2022-04-12,76.1,68.4,0.0,11.2,9,5.0
2022-04-13,65.2,90.1,1.14,11.2,5,6.0
2022-04-14,59.2,88.2,0.35,20.1,2,0.0
2022-04-15,58.2,76.2,0.071,11.2,4,1.0
2022-04-16,57.1,58.7,0.015,8.9,8,0.0
2022-04-17,58.9,63.0,0.0,8.9,7,1.0
2022-04-18,60.5,62.4,0.0,11.2,7,1.0
2022-04-19,62.2,65.9,0.004,8.9,8,1.0
2022-04-20,65.6,60.6,0.0,17.6,9,0.0
2022-04-21,66.9,72.0,0.115,13.4,9,0.0
2022-04-22,71.5,76.9,0.013,11.2,7,0.0
2022-04-23,68.7,92.5,0.659,11.2,4,3.0
2022-04-24,67.9,86.5,0.0,8.9,7,1.0
2022-04-25,75.2,80.3,0.153,15.7,6,1.0
2022-04-26,72.2,90.6,0.219,13.4,2,0.0
2022-04-27,65.7,75.1,0.027,11.2,7,3.0
2022-04-28,66.8,76.3,0.047,11.0,7,1.0
2022-04-29,59.5,83.5,0.332,11.2,5,0.0
2022-04-30,58.3,77.1,0.083,6.7,3,0.0
2022-05-01,59.9,75.4,0.015,8.9,4,0.0
2022-05-02,64.5,63.6,0.0,8.9,10,1.0
2022-05-03,66.5,56.3,0.0,11.2,10,0.0
2022-05-04,66.6,55.7,0.0,11.2,9,2.0
2022-05-05,68.0,67.0,0.0,15.7,10,1.0
2022-05-06,74.2,68.7,0.0,13.4,9,0.0
2022-05-07,72.6,75.7,0.0,14.0,9,2.0
2022-05-08,71.4,72.4,0.0,8.9,5,2.0
2022-05-09,66.4,66.8,0.008,8.8,8,3.0
2022-05-10,65.7,79.5,0.712,11.2,4,2.0
2022-05-11,64.9,95.4,0.419,6.7,2,3.0
2022-05-12,64.6,97.2,0.741,4.5,4,1.0
2022-05-13,63.4,94.2,0.458,8.9,1,0.0
2022-05-14,64.0,65.1,0.001,8.9,9,0.0
2022-05-15,61.3,73.2,0.035,6.7,4,1.0
2022-05-16,65.0,65.6,0.03,11.2,9,1.0
2022-05-17,68.2,52.6,0.0,13.4,10,0.0
2022-05-18,67.6,45.2,0.0,13.4,8,0.0
2022-05-19,69.0,64.2,0.0,11.2,7,2.0
2022-05-20,67.3,87.9,0.036,6.7,5,0.0
2022-05-21,69.6,79.0,0.037,8.9,9,2.0
2022-05-22,71.7,65.2,0.0,13.4,9,4.0
2022-05-23,65.2,89.4,0.312,13.1,2,1.0
2022-05-24,67.2,91.2,0.083,6.7,2,1.0
2022-05-25,71.9,80.3,0.008,8.9,6,0.0
2022-05-26,70.5,81.1,0.051,8.9,4,1.0
2022-05-27,74.2,70.8,0.0,11.2,9,1.0
2022-05-28,68.4,89.2,0.614,11.2,5,0.0
2022-05-29,70.5,93.9,0.861,6.6,2,0.0
2022-05-30,74.9,90.2,0.528,13.3,5,7.0
2022-05-31,71.8,79.1,0.119,8.9,7,0.0
2022-06-01,73.6,92.0,0.97,8.9,2,1.0
2022-06-02,76.2,86.7,0.003,13.4,6,0.0
2022-06-03,74.8,88.7,0.106,8.9,4,0.0
2022-06-04,79.5,85.9,0.004,6.7,6,1.0
2022-06-05,78.1,91.2,0.833,13.4,3,0.0
2022-06-06,79.2,74.1,0.001,13.4,10,1.0
2022-06-07,76.5,76.9,0.0,11.2,8,6.0
2022-06-08,74.4,76.0,0.0,8.9,7,0.0
2022-06-09,76.4,75.9,0.0,13.4,9,1.0
2022-06-10,69.7,87.4,0.461,10.9,1,0.0
2022-06-11,70.4,88.4,0.179,8.9,5,0.0
2022-06-12,69.4,89.8,0.753,11.2,3,5.0
2022-06-13,70.6,93.7,0.862,8.9,2,4.0
2022-06-14,76.3,81.1,0.028,11.2,7,0.0
2022-06-15,79.8,73.8,0.02,11.2,8,3.0
2022-06-16,79.9,77.4,0.0,8.9,9,2.0
2022-06-17,79.8,78.5,0.0,13.4,9,0.0
2022-06-18,80.9,78.7,0.0,15.7,7,0.0
2022-06-19,79.0,84.6,0.059,11.2,3,1.0
2022-06-20,77.1,93.0,1.438,8.9,2,2.0
2022-06-21,80.1,84.2,0.014,11.0,7,0.0
2022-06-22,83.6,80.6,0.018,20.1,7,1.0
2022-06-23,88.7,65.8,0.008,17.7,8,0.0
2022-06-24,84.6,72.6,0.337,22.4,5,1.0
2022-06-25,82.5,83.3,0.187,11.2,6,1.0
2022-06-26,86.3,69.4,0.0,17.9,9,2.0
2022-06-27,87.5,63.3,0.0,20.1,9,3.0
2022-06-28,87.6,68.0,0.004,17.7,9,2.0
2022-06-29,87.6,69.6,0.044,17.9,9,0.0
2022-06-30,86.0,69.7,0.055,22.4,8,6.0
2022-07-01,84.5,71.9,0.107,15.7,7,0.0
2022-07-02,83.7,73.2,0.032,15.7,8,2.0
2022-07-03,84.8,73.0,0.008,11.2,7,2.0
2022-07-04,86.1,74.4,0.0,15.7,8,4.0
2022-07-05,88.9,71.7,0.009,17.9,9,1.0
2022-07-06,90.4,65.8,0.223,17.9,8,3.0
2022-07-07,89.3,69.1,0.028,13.4,8,1.0
2022-07-08,90.0,69.9,0.15,11.2,9,0.0
2022-07-09,90.9,68.6,0.425,13.4,7,0.0
2022-07-10,93.2,63.4,0.06,11.2,9,4.0
2022-07-11,92.6,64.3,0.0,11.2,8,4.0
2022-07-12,88.8,69.5,0.004,31.3,9,2.0
2022-07-13,91.2,66.4,0.004,13.3,9,0.0
2022-07-14,93.3,64.1,0.004,11.2,9,0.0
2022-07-15,93.4,61.1,0.0,11.2,8,0.0
2022-07-16,90.8,67.2,0.024,8.9,7,0.0
2022-07-17,89.2,70.4,0.413,20.1,8,0.0
2022-07-18,84.6,77.9,0.017,11.2,5,2.0
2022-07-19,85.8,79.6,0.212,8.9,6,1.0
2022-07-20,93.5,63.0,0.036,17.9,9,1.0
2022-07-21,89.8,66.5,0.536,22.4,8,2.0
2022-07-22,86.7,77.3,0.025,11.2,8,1.0
2022-07-23,93.2,62.3,0.0,11.2,9,2.0
2022-07-24,86.8,71.9,0.025,17.8,9,2.0
2022-07-25,85.1,76.5,1.197,15.3,8,1.0
2022-07-26,85.3,74.1,0.049,24.3,9,2.0
2022-07-27,85.4,73.8,0.004,13.3,9,2.0
2022-07-28,87.5,65.4,0.0,13.4,9,1.0
2022-07-29,85.9,72.2,0.049,13.4,8,1.0
2022-07-30,84.2,80.1,0.036,8.9,7,2.0
2022-07-31,87.6,71.7,0.044,11.2,8,8.0
